logFC	logCPM	LR	PValue	FDR
EMX2	2.3227394767985	5.96565161731742	284.852968370685	6.57782107650911e-64	3.84094152244467e-61
NAV2	-0.543016377090811	6.37738746666724	274.38566169369	1.25632308887456e-61	7.06425819825687e-59
PPP1R1A	-0.539144304288785	6.24898782729017	266.952734266748	5.23674306612863e-60	2.83943690107017e-57
LMO2	1.69260084149052	4.95489384620123	263.698341242448	2.68155995122358e-59	1.40384286825781e-56
NRARP	-0.473818593546135	7.90673303994702	263.116878186177	3.59026398030819e-59	1.81691292496796e-56
PCDHA3	-3.23086008545337	-0.197534215012958	261.103844247573	9.86066896503608e-59	4.82918310410251e-56
LRAT	1.26513768489732	4.22843948888129	259.218877493123	2.5397043361191e-58	1.20493097596751e-55
ZNF558	-5.43740822421957	-1.08619599457171	258.49987087795	3.64344349197054e-58	1.67620482106354e-55
WLS	-0.486392724014993	8.30382871323699	254.046970312408	3.40558227081813e-57	1.52069264810473e-54
PCDHA5	-1.07558306253289	3.39810424410697	249.554384846184	3.24779150141723e-56	1.4087991592719e-53
MPP1	-0.585008103253318	5.03236268140302	249.063986106288	4.15432672952944e-56	1.75197190021433e-53
PRRT2	-0.426762318241237	6.3688059612725	240.815348326819	2.61170684904556e-54	1.07164684816783e-51
PIFO	1.04643595602711	3.98771194578505	238.934020237756	6.71643483485442e-54	2.68339246480947e-51
EPHA3	-0.557958682679047	5.21363371819687	234.519347953653	6.16295296317037e-53	2.39912697145776e-50
ADGRL4	-1.66250481712282	2.96577825337068	233.859492876146	8.58383345670791e-53	3.25799398849349e-50
GRIA1	-0.591255851903022	6.66915823212044	231.320739094124	3.07124824665549e-52	1.13726075318838e-49
ID2	-0.722340417750169	7.18508397415348	231.207209855343	3.25142079634624e-52	1.1753112030983e-49
GFRA2	-0.948215796810314	3.99347474588971	229.40774012975	8.02611345200516e-52	2.83377800996145e-49
CADPS2	0.916236671410101	3.99274264035846	229.269523849876	8.60296844360616e-52	2.96841515706429e-49
LPAR1	1.14789326405126	5.09895078847364	228.575090756868	1.21925807623799e-51	4.11350580298781e-49
EZHIP	-3.86700457402461	-0.736842553185069	223.42754365594	1.61724028312239e-50	5.33759608225307e-48
SP8	0.759984209678431	6.90910593467031	220.820607000408	5.98948884937802e-50	1.93473233428206e-47
TNS3	0.833439514438124	5.0590165165221	213.581161176845	2.2729432727354e-48	7.18913015972269e-46
MAML2	-0.559341124614461	4.88895263068687	209.213716372138	2.03897594953885e-47	6.31749650324464e-45
FOXN4	1.21080824606672	3.21409522412145	208.002649332553	3.74663000382133e-47	1.13762673436031e-44
ZNF100	-1.20346880214343	3.05425302249356	205.455591802645	1.34703069648717e-46	4.00992549687613e-44
FBXL16	-0.632439317403335	4.64372587168122	196.59496303932	1.15589500805373e-44	3.37476884851381e-42
SHD	-0.644221051804994	6.07962847564436	196.501588915801	1.21142479263196e-44	3.4701606041016e-42
TFCP2	-0.569283264373676	5.86045643470274	194.178631473792	3.89293170408005e-44	1.09449053946932e-41
SMS	0.689613259985062	7.6390834870344	190.66487190486	2.27617248699955e-43	6.28306376320495e-41
GPR153	-0.554993753470601	5.80742982232471	189.274549314486	4.57807400876918e-43	1.24114856430596e-40
GRIP2	0.873559095967145	3.48777770828639	188.915890271828	5.48241934431093e-43	1.46024720149699e-40
DMRTA2	1.41339207902233	3.18571548530445	187.815322635506	9.53263763244733e-43	2.49525007820371e-40
CDH4	-0.590261018221414	6.96136514853759	185.33353454029	3.31882889082955e-42	8.54007800348717e-40
EFNB2	-0.516284763328726	8.72489255049081	182.393519823657	1.45491112237051e-41	3.6814101099715e-39
LRRC4C	1.19192934314336	3.40003204709006	182.162447293154	1.63412608197752e-41	4.06709871747258e-39
GLT1D1	-4.45666117731513	-0.214500701659424	181.837791218739	1.92383109858732e-41	4.71090382883108e-39
HAGHL	-0.435072119433565	5.8645438498417	178.717556828438	9.23496187957759e-41	2.2254792262817e-38
TLE2	-1.57472326863186	1.90516014317658	178.603816564036	9.77845468736334e-41	2.31963279786797e-38
CRYM	-1.65944462929854	1.88017160161228	178.373377794922	1.09796036517869e-40	2.56449757909891e-38
ZFP28	-1.16660350062666	4.40119242221155	176.920284480649	2.27970480225395e-40	5.24401186482113e-38
ST8SIA1	-0.449751235615057	6.39982751422399	173.511178299945	1.2657116902677e-39	2.86806490770809e-37
CTSC	0.994331930698874	4.85304813777751	173.007277407866	1.63072201803071e-39	3.64082671731504e-37
GRID2	-0.675943332186623	4.8891617169625	172.594451332476	2.00695165879232e-39	4.41587537446159e-37
SKIL	-0.411864930717471	6.85751051852236	172.064811769437	2.6194284173906e-39	5.68116603326058e-37
CFAP77	1.10891330221082	2.17596397750905	171.928368304565	2.80546703871016e-39	5.99895782840812e-37
ATP2B4	-0.537688143703873	7.10082630346905	171.825895693469	2.95382535071017e-39	6.22846895478913e-37
SPRY4	0.42802922979977	6.73049621889125	167.96477969719	2.05917962613527e-38	4.28252946355968e-36
HOXC10	4.59107816875031	0.0537162756794782	165.738043734966	6.31085308422016e-38	1.29474826384636e-35
INHBB	-1.26158847907256	2.15884371593771	163.345786636247	2.10222876779984e-37	4.25547162036495e-35
FEZF2	2.72121762930009	6.06741738097734	162.61762664813	3.03219069588206e-37	6.0571998874844e-35
RND2	-0.613599444653675	7.53796722337573	162.528473061378	3.17127297015962e-37	6.2527618484368e-35
TRIP6	0.476545840859192	5.64632874097389	160.712758869286	7.90535189776912e-37	1.53870580143501e-34
TP53I3	0.542731972425751	5.74689852548446	159.556108371393	1.41460154257271e-36	2.71854185054922e-34
HMGA2	0.36481899711603	8.76897983193073	159.233163813811	1.66416064635436e-36	3.15816086661899e-34
RFX4	-0.384968065012008	7.33174954914502	158.429627378301	2.493251635599e-36	4.67315386810666e-34
TNIK	-0.6435759142479	6.37604864394465	157.215030562345	4.59370488723887e-36	8.50507653634885e-34
STK26	0.463906388392609	6.099797407884	156.870926526231	5.46203224592008e-36	9.9909124768143e-34
ANKRD18B	0.930077977891867	3.09527194218146	153.351072459088	3.21031089540632e-35	5.80225476357842e-33
ABHD6	0.695964023539018	3.85783122267666	152.852745681936	4.12529698119202e-35	7.31919202575497e-33
CDC20B	4.01151908278829	5.84594116312531	152.842782801558	4.14603157828301e-35	7.31919202575497e-33
NECTIN1	0.377861304365354	7.26815092192846	151.214956060688	9.40602561769627e-35	1.64140552790649e-32
SCN5A	2.67133947378342	-0.2117817821343	151.077816536462	1.00781339373174e-34	1.73870715268582e-32
KREMEN1	-0.568474369259725	5.26990090058794	149.184761101638	2.61309193695213e-34	4.45135077748166e-32
LUZP2	-1.18036386322392	2.18367171896812	149.165314794746	2.63879311008661e-34	4.45135077748166e-32
ADA	0.672814283764007	4.32005916058303	148.957793424846	2.92931730529135e-34	4.88713135482783e-32
ID1	-1.03633816532908	8.10201650604301	148.370842786537	3.93611064629826e-34	6.49543824261958e-32
DTX4	-0.419053053242647	8.491312756572	147.780576477367	5.29780888204017e-34	8.64853058571331e-32
PDGFC	0.450960404518618	6.43388866166803	147.331373113986	6.6418941061267e-34	1.0727365565874e-31
CDS1	-0.734513578547106	3.64799173934626	146.710334141032	9.07933494804519e-34	1.45097329664444e-31
POU3F4	-0.506263589587483	6.50153722601394	146.447904615907	1.03615213256272e-33	1.63863142464242e-31
PRDX1	0.371225651002464	7.07533841888365	145.663460796676	1.53785063274696e-33	2.4069740522025e-31
IGFBP5	1.06687159403774	7.02032214441804	145.553370358792	1.6254813393313e-33	2.5181691524212e-31
MAP7	-0.447786716618702	6.70324226624497	145.393799146356	1.76143839963637e-33	2.70122805891711e-31
EDNRB	0.394708314410505	6.59874025035261	144.807145791518	2.36659454235269e-33	3.59296383419985e-31
CCDC80	-0.571393680470014	6.22077803573841	143.875852041778	3.78210861215067e-33	5.68514583660113e-31
KLHL4	-0.923309225955729	3.28836635014068	143.249254499298	5.18481096680844e-33	7.7172353037339e-31
FAM183A	1.0340272679579	2.71287590363736	142.85244828587	6.33129429967228e-33	9.33220485996356e-31
CTNNA2	-0.384585442708639	7.11059771395687	142.673820756368	6.92706073309805e-33	1.01121765432591e-30
PAX6	0.502055237518537	6.19207035168084	141.061926883058	1.55955582624837e-32	2.25496919562883e-30
NOVA1	-0.366534775719279	6.37090976812188	140.809663150387	1.77077199777574e-32	2.53621325190861e-30
PCDH12	-2.23483713446011	0.86924385763607	140.709616154972	1.86225777585735e-32	2.64231752832395e-30
LIN28B	0.51661606203469	6.43035729104905	137.984270830859	7.34563305146078e-32	1.03260556469701e-29
SDC1	0.402039760057935	6.12008547264632	137.903654188472	7.64997540169775e-32	1.06552226191353e-29
PDGFD	-0.736376964509864	3.90128632839634	137.296428157605	1.03863347539598e-31	1.43350303849653e-29
PAX8	-0.63478277363239	6.39405148312063	136.734029517115	1.37868287946678e-31	1.88569040324907e-29
TENT5A	-0.695795468059741	3.73348689938511	135.125187282701	3.0999428700926e-31	4.20208327265588e-29
IRX2	-0.314672260288055	7.54599445000757	133.982098386984	5.5130331325773e-31	7.40697955918483e-29
ZNF585B	-1.18667363455852	2.3229277941334	133.554352568028	6.83846735084722e-31	9.10715888776864e-29
PREX1	-0.448407186451651	7.32876424107722	133.269069063364	7.89523263676743e-31	1.04230801644698e-28
ADGRG1	-0.363156149170069	7.88054169541294	133.148086273687	8.39132172176961e-31	1.09825039982678e-28
RBM47	1.42140868443591	2.47772352902718	131.972254254056	1.51725010368031e-30	1.96879410889525e-28
SPAG17	1.41128752012187	1.15631459107236	131.80481007192	1.65077877124789e-30	2.12390875466826e-28
STRA6	0.50017924669353	5.12156415525481	128.725153898922	7.78907116953926e-30	9.93728390722228e-28
WNT3	-0.600867713415034	7.2996824637531	127.407936388547	1.51257074849191e-29	1.91365409196701e-27
HS6ST1	-0.304229874568833	8.37346342500975	127.272086950376	1.6197320760925e-29	2.03229523795342e-27
HES5	-0.787852170165185	9.85383122736383	126.932910693715	1.92160913913947e-29	2.39130081560782e-27
FAM181B	1.13221117254984	6.00695050924702	125.672636643497	3.62630073223111e-29	4.47597542412462e-27
INSYN2B	-1.22436082042577	2.50918612847375	124.306820410152	7.21744352156387e-29	8.83671189874053e-27
DCC	-0.314367562866935	7.36100752160583	124.287958257237	7.28637804984445e-29	8.84974332421908e-27
SLC6A1	-0.880149802747252	4.31195698419247	123.921592085354	8.763915898272e-29	1.05598231085369e-26
POLH	0.372650399001728	6.02440691423351	123.644701610249	1.00763302262937e-28	1.20455783854796e-26
TRIM2	-0.299974052978363	7.1064583864718	123.193489498068	1.2649208800545e-28	1.50031475007715e-26
C11orf97	4.2003551605709	-1.33754248489929	122.92258538822	1.44997330203486e-28	1.70647245515451e-26
RND1	-0.601128484600545	4.30337056568286	122.574765541137	1.72780128767133e-28	2.01780608841739e-26
ZNF493	-0.604654719370187	4.56202631913903	121.377054929543	3.15989008479183e-28	3.66209551658852e-26
PAM	-0.310047833913742	7.59306205157306	120.664253277959	4.52598966740822e-28	5.20557387352967e-26
PCDH7	-0.578033915887734	5.41046842138528	119.99010104206	6.35771465402038e-28	7.25735517874717e-26
MNS1	-0.943771559046834	3.61824162196471	119.327331133373	8.87979876388967e-28	1.00606794651771e-25
TOGARAM1	-0.44577629692048	4.9167225252975	118.434427291966	1.39283399868224e-27	1.56637079762917e-25
PLPPR3	-0.458886741754098	7.5795899576821	118.405129795236	1.41355946078887e-27	1.57798968630122e-25
AHCY	0.319370885928906	7.64061909145967	116.508992183319	3.67708245571669e-27	4.07485152136429e-25
CMBL	0.458599859100009	5.28387454914084	115.600237483355	5.81445734812722e-27	6.39674575791794e-25
PCDHA7	-1.04640870271377	1.72046837116168	115.439628229965	6.30495417935819e-27	6.88646146410187e-25
PIK3C2B	-0.305667114080407	7.19760616945904	115.349730785293	6.59734615254686e-27	7.15435066342618e-25
CFAP47	0.989315031121961	3.05676473868062	114.746809488872	8.94151226246839e-27	9.62766235239682e-25
HOXB6	4.30390781347184	-0.0467841330790054	114.182239204937	1.18866354170113e-26	1.27086548521878e-24
ITGB5	-0.529805213874194	6.35080481135978	114.057451568266	1.26587169576287e-26	1.34394853741762e-24
INAFM2	-0.443449969954988	4.64678977595774	111.901306910978	3.75547165731529e-26	3.95941463203894e-24
PCSK9	1.01043165506437	2.9850588483192	111.4666698595	4.67600852484206e-26	4.89594216718291e-24
ADAMTS3	0.75067681841391	3.02893806923824	111.391166858045	4.85752640004354e-26	5.05116204146994e-24
NXPH1	-0.675180224529137	4.13580869835496	110.651458616798	7.05444117434534e-26	7.28575006183068e-24
COL26A1	0.679438125663672	4.78250780198875	110.352858630404	8.20123748200374e-26	8.41291807106627e-24
CCDC39	1.44379013025661	0.990017100090406	110.315788399892	8.35604513679492e-26	8.51419310515573e-24
CNN2	0.39384243687741	7.80005393001978	110.144385818127	9.11070874373084e-26	9.22125200982144e-24
SLC13A5	-1.57621050997847	0.548382588739648	110.131013693545	9.17237472916466e-26	9.22218497603827e-24
TRNP1	-0.673396574267168	5.0129095723981	110.011401654525	9.74287381518303e-26	9.73133620145452e-24
TFAP2C	1.82666340726638	1.14416929629205	109.438300096661	1.30091490607913e-25	1.29088170614989e-23
TMEM132D	-5.27706878802095	1.31715725473151	109.225166131524	1.44859253601174e-25	1.42808648582664e-23
PRSS23	0.548785633907548	7.5699814437809	108.516994636843	2.07067231380153e-25	2.02819013342806e-23
ETV6	-0.51391453349837	6.13465413147177	108.285599453273	2.32709196317497e-25	2.26473783236682e-23
ARHGEF10L	-0.380390386182713	6.30366369957138	107.791896417737	2.9853449609785e-25	2.88684759220227e-23
NEO1	-0.352438521211165	6.9403963392175	107.543369511625	3.38418257131014e-25	3.25181391124244e-23
CACNB3	-0.492235963811655	5.19114584467312	107.45012090342	3.5472147047378e-25	3.38703230486348e-23
LAMA1	-0.303391823888428	7.26100997878341	106.704062651884	5.16865946375034e-25	4.90441174866611e-23
ZDHHC8	-0.301223783082277	6.46604761696141	106.501352863261	5.72534022691269e-25	5.3988891506204e-23
GLCCI1	-0.432149249973261	7.36556276402352	105.61210810021	8.96780658448757e-25	8.40427404726484e-23
MAD2L1	0.311446229789912	7.08665117288984	105.481569838681	9.57846587454859e-25	8.92148889002433e-23
PRR29	0.964505858554557	2.42300778611771	104.727238600779	1.40160950255516e-24	1.29751435779222e-22
CX3CL1	-0.532602055227214	4.06957724170957	104.675401186608	1.43876191074616e-24	1.32383535326958e-22
KIF26A	0.851409048543164	5.17660615594806	103.467521147623	2.64698076188111e-24	2.4208712004144e-22
ZNF667	-1.47338047459191	3.68215098174427	103.118900091604	3.15625601362268e-24	2.86935801190536e-22
NXN	0.260062671866566	7.54507265754102	101.476917368508	7.23010671046152e-24	6.53377857608493e-22
GDF11	0.263726100057551	7.30022713460639	101.121110352418	8.65277821027304e-24	7.77316442534706e-22
RSPH1	1.54357391747212	2.58829044323572	100.770785718013	1.03268281865324e-23	9.222465031055e-22
KLF10	-0.416449661840036	5.09636238246268	100.5851084451	1.13417259716473e-23	1.00695955381023e-21
CCDC152	0.999291249143452	2.72628077434209	100.346755218482	1.27921131777551e-23	1.12912710618999e-21
ZC3HAV1	0.453497726936869	4.93344704469845	100.069084950911	1.47172910282352e-23	1.29154862653565e-21
ATP1A2	0.412020124924293	6.39369819131562	99.8006571885182	1.68534323165479e-23	1.47051039902201e-21
GRIN2D	-0.825294569050858	3.20574520375398	99.0610232342923	2.44839881751734e-23	2.12409090557418e-21
HSPA4L	0.379020841248256	6.65660087418719	98.8659219169417	2.70189037430931e-23	2.33068748083886e-21
NCAM1	-0.503119944602361	7.22468303861736	98.0644842581346	4.04977536525714e-23	3.47365477939739e-21
ACOXL	2.65210994579834	-0.812348665963902	97.4667990497486	5.47669160582056e-23	4.67118718873976e-21
ZNF518B	0.440393420028139	5.04784016990822	96.6328982903572	8.34500835775535e-23	7.07787245181238e-21
DENND11	-0.27902660086726	6.94743315127722	96.2063284678111	1.035134902166e-22	8.73078782482455e-21
NRXN2	-0.298179422206603	7.64800192511303	95.5280627258691	1.45809669111415e-22	1.22302894831465e-20
FHL1	-0.344900598181383	5.95687501051415	95.2375350860344	1.68858069112577e-22	1.40857318970723e-20
EBF1	-0.466025305599456	4.89678563176971	95.0411746331368	1.8646621858521e-22	1.54695635549763e-20
WWTR1	-0.403068398420667	5.60373933618984	94.532771306773	2.41068172168392e-22	1.98907445101116e-20
ACTL6B	-0.511598716073728	4.44263316418735	94.3150043565908	2.6910271650604e-22	2.20838780648362e-20
COL11A1	0.264751558531034	6.22626827247504	94.2676303360479	2.75620882594443e-22	2.24656353820199e-20
FOXO1	-0.518686006808437	5.70293512305975	94.2597945476226	2.76714123069275e-22	2.24656353820199e-20
SPTAN1	-0.240193825515915	8.31752912408292	94.0302957839537	3.10731299514344e-22	2.50932052618445e-20
OTX1	1.11130725216568	4.33862605554156	93.667188137767	3.73298259794301e-22	2.99863184137412e-20
LFNG	-0.940402590173422	6.8248088172454	92.1572564015713	8.00553341391221e-22	6.39684254157975e-20
BAMBI	-0.759260895454564	4.42965315718911	92.0812899010847	8.31881698050639e-22	6.61237064911246e-20
IGFBPL1	-0.390753502274473	9.41285701083521	92.0335817276203	8.5218028220043e-22	6.73843804394111e-20
BTBD11	-0.871286977722736	4.41763253150717	91.756021417465	9.80494715209648e-22	7.712886407416e-20
LMCD1	-0.604540349914985	3.62040751629552	91.436864955983	1.15209990432104e-21	9.01607255020725e-20
CHPF	-0.282327588380097	5.94070137640968	90.3576255535637	1.98778046260296e-21	1.54761451196093e-19
KALRN	-0.325385916093953	6.44630544741372	90.2801721651942	2.06713819085376e-21	1.60118836803784e-19
JAZF1	-0.512825587446338	5.1578803370048	89.2822180490875	3.42322305827663e-21	2.63814073455613e-19
HOXC8	3.6474919722616	-0.897391347357947	89.088336336281	3.77570540574575e-21	2.89508886212282e-19
ZNF229	-3.8086858742938	1.69407196659589	88.5250437515493	5.0195348898376e-21	3.82947631645801e-19
ZBTB46	-0.489564379569561	4.45702420175979	88.3752433355635	5.41442206421285e-21	4.11008778894398e-19
C6orf141	2.81143085699858	0.0827991051702329	88.1176337217993	6.16753478477739e-21	4.65848323892986e-19
BNIP3L	-0.243584907312012	8.14407087156635	87.5854300922696	8.07170467627377e-21	6.06388905829652e-19
LRRC55	-1.03432998429696	4.38546508359884	87.5765354003793	8.10808509309836e-21	6.06388905829652e-19
CARHSP1	-0.351706513728116	8.30710936916073	87.3105881707583	9.27500432313946e-21	6.90260370754428e-19
LYPD1	-0.412061450213274	5.03315875754762	87.2614246394879	9.50844500771455e-21	7.04181522473767e-19
PABPC1L	0.272576720530745	6.7507431966812	86.848185192117	1.17179503940538e-20	8.63601567390895e-19
BMP7	0.446976955283487	6.24711180371078	86.771888222514	1.2178842615268e-20	8.93232795096613e-19
PCDHA6	-1.16712351897473	1.41794172307275	86.5157023697934	1.38632192942924e-20	1.01188170829782e-18
STOML3	2.33420351793449	-0.372764936228337	86.4211967677194	1.45417896519826e-20	1.05633229902583e-18
PLEKHG5	-0.463068295789449	4.49785804414824	86.4085426604567	1.46351360454827e-20	1.05805064496437e-18
SFXN2	0.427303140486807	5.38888629031937	86.3446454098382	1.51157252685428e-20	1.08761583425126e-18
RGS10	1.16385310876915	2.32562087410526	86.0193479382646	1.78183738844205e-20	1.27603090713808e-18
RAX	2.29413845570601	-0.0382567885067751	85.8868213619879	1.90534350329468e-20	1.3580715993906e-18
KAZN	-0.274861172619909	7.01461838369017	85.8608779750408	1.93050519659724e-20	1.36957616330557e-18
CNTNAP2	0.502208724846281	6.94167189053335	85.7350664226566	2.0573207249983e-20	1.45275549985694e-18
CERCAM	-0.34688243328509	6.42459402797821	84.9153822839058	3.11411003536863e-20	2.18881567393363e-18
DAW1	1.89719004505289	-0.153592362122289	84.8131762175548	3.27931708321882e-20	2.29431299342987e-18
CFAP74	2.05464096150668	0.672000524146402	84.6321063698222	3.59381699677964e-20	2.50281328647287e-18
DMAC1	0.236374847954595	6.9920825495605	84.3196156489394	4.20918235555097e-20	2.91798203296689e-18
LDLRAD4	-0.853652299542621	2.16276044725884	84.2227972176684	4.42043977121455e-20	3.05050530029906e-18
SLC13A4	1.55684835820047	0.561436787826396	83.9597712005026	5.04945829193302e-20	3.46881790896503e-18
CFAP99	3.29035414786118	-1.12566538228349	83.766557574222	5.56787668354532e-20	3.80772539682815e-18
CKS1B	0.319517599204832	8.44471049491341	83.2319794767375	7.29676778280041e-20	4.96769186002134e-18
CBLN1	-0.626951722628855	3.59237457853252	82.4847542340595	1.06488338101323e-19	7.21743727256377e-18
MCM6	-0.251904472230603	7.97821749390294	82.1457792540964	1.26410524401649e-19	8.5296203620704e-18
NTF3	1.56704581006128	2.96141773881764	81.8986328514759	1.43248351489967e-19	9.622993240357e-18
PLEC	-0.370478924452762	6.68099984318074	81.4128296497446	1.83165002432394e-19	1.22502690173066e-17
SLAIN1	-0.306957786949894	7.00351202822111	81.2372693877637	2.00180980240366e-19	1.33295949210931e-17
FAM83H	0.570998975493254	5.51877528313025	80.9806145684256	2.27942778398605e-19	1.50506866946539e-17
MAMLD1	-0.634394209073086	2.52059776470514	80.9800260949673	2.2801066656372e-19	1.50506866946539e-17
JPH4	-0.341102924121688	5.72539988001792	80.9479883734034	2.31737325636893e-19	1.5230459211339e-17
TLE6	-0.924581700163663	1.57401692144754	80.916055847033	2.35512374459785e-19	1.54118485734847e-17
PDZRN4	-0.807276728786028	2.0973409046585	80.150139900929	3.47014089871189e-19	2.26110210833665e-17
MZT1	0.292888298352652	6.65744815715151	79.9142573474076	3.91014880877539e-19	2.53691791516359e-17
HOPX	1.96285447366872	0.173188318705505	79.6834325320536	4.39470306276097e-19	2.83916518718455e-17
TRIM22	0.492783715535861	4.31604610399523	79.1469831420678	5.765673777854e-19	3.70908725827879e-17
KCNQ2	-0.27018223347001	7.91612887171392	78.9117717682872	6.49466037098847e-19	4.16041914566865e-17
PLEKHA6	-0.405148579066139	7.17176441714867	78.8317306718145	6.76320032985963e-19	4.31423980705584e-17
TTLL9	-0.576019313216954	3.45101432913889	78.7746752574099	6.96137675983689e-19	4.42207623296417e-17
CDKN2A	1.27526264204858	0.848246264372976	78.7661651306164	6.99142959420758e-19	4.42266183746914e-17
HOXC4	3.22259987186735	-0.489833000438348	78.5954857054078	7.62234019077295e-19	4.80175804051099e-17
WNT8B	1.19038186753735	4.86321305251345	78.336997090975	8.68793552473932e-19	5.45042302217324e-17
YPEL5	-0.294997127549331	6.30585176369056	77.9914651268209	1.03486738249966e-18	6.46557884819335e-17
BCOR	-0.257969792399148	7.16110209212136	77.6759513100005	1.21410602301968e-18	7.55432690224788e-17
ANP32A	0.236345684419623	7.09021838974245	77.4714847622921	1.34652501159351e-18	8.34405825551539e-17
NRG1	0.36191945383179	5.49149520997686	76.6775286739281	2.01280675999197e-18	1.24221269228448e-16
THSD4	-0.483334109505601	4.37816647018126	76.6688217391663	2.02170052259553e-18	1.24265009449576e-16
KLF13	-0.36858739637772	5.62716975203344	76.6382219915156	2.05326985662975e-18	1.25696544207068e-16
CRABP2	0.861666098698215	8.4760223385501	76.2368537631944	2.51602070913626e-18	1.53406531751433e-16
CFAP52	1.45812795309569	1.06149558821496	76.1888115717845	2.57798239206969e-18	1.56555714705608e-16
RHEX	3.26486734836652	-1.47284813960936	75.8205545594221	3.10650487779271e-18	1.87900227309359e-16
SLC18A3	-0.708841047538775	3.68570164223795	75.5775784307003	3.5132845303845e-18	2.11661451350387e-16
MGST3	-0.260287822527781	7.63090870214202	75.3214374140605	3.99993068820505e-18	2.40027461297743e-16
LRP2	-0.234119568061578	6.82984696309066	75.3108664912768	4.02140329781932e-18	2.40365924675169e-16
C1QTNF4	-0.55366539998907	5.17124080409615	74.8311943166957	5.12731363951138e-18	3.0526617911789e-16
OVCH1	0.979247357945382	1.26599599810549	74.6419804675287	5.64303958076037e-18	3.34658698887125e-16
ANP32E	0.244907839342599	8.29791124848648	74.4834958429355	6.11473335096296e-18	3.61221329705524e-16
LMO4	0.254420344993538	6.77526489121657	73.7885566503561	8.69492081359432e-18	5.11652278263523e-16
WDTC1	-0.291650594467229	6.74479278623089	73.3889568269713	1.06460062454259e-17	6.24045045629561e-16
CAMK2N1	-0.342478098636787	6.19150101600353	73.3665119653832	1.07677578291551e-17	6.28754228316282e-16
TGFB1I1	-0.562133611127717	3.35041313202032	73.0180190660237	1.2847155142023e-17	7.47300802169323e-16
GLB1L3	-2.05037705977218	-0.343174207004409	72.558764194561	1.62131607467305e-17	9.39496971209396e-16
FAM49A	-0.385679231390026	4.58386463933459	72.3949923627905	1.76160394706933e-17	1.01690764731584e-15
DLGAP1	0.510828625645116	4.72069971202914	72.3508048447631	1.8014931649836e-17	1.03599504662049e-15
ISG15	-0.377101778455035	5.01912993757411	72.1904554632581	1.95398552712848e-17	1.11944936878734e-15
LRIG3	0.641130871993214	4.01172512255166	71.412980525223	2.89759604807144e-17	1.65380839104589e-15
ARID3A	0.259691046902039	6.09584031697691	71.1385622419716	3.3299758730644e-17	1.89347167433947e-15
ID3	-0.92121957887502	8.58472753138592	70.9815235805736	3.60585981485194e-17	2.04269267571202e-15
OLFM1	-0.239481712054809	7.08462531581272	70.496052148421	4.61188478584695e-17	2.60288605274083e-15
