logFC	logCPM	LR	PValue	FDR
DNAH7	3.08460992300876	4.72877240863794	26.8684095599833	2.17789829282569e-07	4.67812553298959e-05
MS4A8	6.19048419816739	1.64451809532029	26.8091835779241	2.2456760680055e-07	4.75062564568073e-05
AXL	2.56717291504608	4.80357795976992	26.5484473420189	2.57011194171812e-07	5.35580640750275e-05
CLU	4.28684894414719	11.0256519288837	26.1854504335855	3.1015058243392e-07	6.30565763181961e-05
DAW1	5.87500818805574	1.77459998250071	26.1667857898642	3.1316294350026e-07	6.30565763181961e-05
LRP4	1.96051155060794	7.00028800766896	26.1485099010573	3.16140978532712e-07	6.30565763181961e-05
CFAP43	2.48001202991892	3.97649157613782	25.9810642831376	3.44782579113644e-07	6.78007657687986e-05
CFAP54	3.09452648479042	4.32657168531415	25.8288011417449	3.73079709412413e-07	7.23463736502237e-05
CAPSL	4.74958804075885	3.07804571942215	25.6679147893408	4.05513396896856e-07	7.75586033900535e-05
FAM107A	5.31583004060532	7.38188274234833	25.5117672426987	4.39693037015395e-07	8.29593808487696e-05
ACOX2	4.68287438182265	1.54447621272316	25.0419602087981	5.60961659547705e-07	0.000104428622541401
RASGRP1	4.3775671050361	4.34958436682034	24.9937648505982	5.75160136242451e-07	0.000105662971344962
PBXIP1	2.2943912198405	5.70089835625796	24.9263775394689	5.95618786478017e-07	0.000108000383075404
KCNN3	2.92907716334965	5.36844984458279	24.8520287359345	6.19038625200076e-07	0.000110807913910814
PLPP3	2.74040809425544	7.95237831986024	24.7240824841919	6.61523946737181e-07	0.000116913890434741
NOTCH2	2.37690442559446	6.26403974431029	23.8391886940729	1.04728429858236e-06	0.000182777292210087
WNT5A	2.35228126920357	5.55072136303539	23.7421495300095	1.10143723759968e-06	0.000189855144584775
RASSF10	3.64897925161983	5.05811985608501	23.6111300604344	1.17903576731342e-06	0.000200752407112561
ITPKB	3.37763055072047	5.82352154039773	23.5375057573769	1.2250233241695e-06	0.000203805036139256
HES4	1.85405940794602	7.44341372761636	23.5357238594462	1.22615836095814e-06	0.000203805036139256
HS3ST1	2.91979478964376	3.60118948368638	23.3624278627236	1.34173811946352e-06	0.000220392324987643
MT2A	3.31539709487687	5.13103196454284	23.2943022437423	1.39011202808559e-06	0.00022568307135036
ZNF558	-5.29519590614624	0.360050223046005	23.1743555081102	1.47957309439235e-06	0.000237445971769034
AHNAK	3.6753654628809	6.3853417887609	22.6341735461738	1.95967790905538e-06	0.000309784330245236
LHFPL1	4.21444074984938	1.82823443364213	22.6194985744156	1.97470315082553e-06	0.000309784330245236
ST18	-1.61494021087988	7.40443146210493	22.4201764636686	2.19060634739669e-06	0.000339836064692806
NTS	3.67259523521607	1.34380033469585	22.1429885262527	2.53078576550178e-06	0.00038692657052756
TNS3	2.55901887232581	4.21490902706384	22.128784129652	2.5495806108391e-06	0.00038692657052756
BTBD11	1.73516807385215	5.21161240806106	21.9771718828376	2.75912761325202e-06	0.000414225158454029
SOX6	2.75895653396905	4.96090578653123	21.8648490680951	2.92543956216507e-06	0.000434521140073922
RSPH1	3.73433389118144	2.82785527533422	21.7370499354694	3.12693506709039e-06	0.000450377208524514
PRSS35	4.2994332366141	3.72886944502102	21.7362759286699	3.12819690051149e-06	0.000450377208524514
PRCP	2.83589323721036	6.89219712249851	21.7358058137212	3.12896356015455e-06	0.000450377208524514
CRYBG3	-1.50584694056041	5.56226980662731	21.6758147659533	3.22835971393177e-06	0.000459340846633823
APOE	1.98117493535464	5.75858882444253	21.6588509528873	3.25703651459307e-06	0.000459340846633823
USP2	3.53538443105859	3.66109849864471	21.5774773971225	3.39819018254475e-06	0.000470796203550561
FAT1	1.51300424613945	7.450337183957	21.5732422799423	3.40570237491811e-06	0.000470796203550561
CHST3	2.38507928860034	6.28082411956695	21.5243750898024	3.49359720375044e-06	0.000478211805478075
OCLN	3.07911982920232	3.95206329842393	21.4434642964791	3.64416026765623e-06	0.000493978307349673
ARHGAP31	3.10035884014885	4.61201611137908	21.1784144982909	4.18450912256956e-06	0.000561770349704963
RPE65	4.43860204079842	2.80612319146102	21.0923007120942	4.37683171574353e-06	0.000581993565859154
SCN3A	-1.59802839073732	6.26571843038796	21.0130323739503	4.56169860227772e-06	0.00060085316872643
SELENOP	3.10803494206535	6.69744752837623	20.9548524537824	4.70235235411225e-06	0.00060945440738043
ARHGEF26	2.36308244586498	5.30814161873622	20.9337230122333	4.75450462433459e-06	0.00060945440738043
ENO4	3.49956971009602	2.96273500158908	20.9323343861302	4.75795232806667e-06	0.00060945440738043
GDPD2	4.63449674863578	6.10389630353239	20.8507667239984	4.96493470405346e-06	0.000630185621254495
NOG	2.40379767468487	3.78432617902179	20.7639478185841	5.19518134290422e-06	0.000653469566753412
PLEKHG1	1.49888096420194	5.98377952418158	20.7446781044753	5.24772148130861e-06	0.000654184708232418
SLCO1A2	3.21472466081174	3.6395913626029	20.6436504992153	5.53203430880471e-06	0.000677939461711284
MORN5	3.51841317467713	3.14747438649557	20.6403251176827	5.54165098831271e-06	0.000677939461711284
CDKN1A	-1.53649151764552	7.06060197179776	20.6257686107263	5.58394485724091e-06	0.000677939461711284
GSN	4.45965762217588	8.7334195532913	20.542052536853	5.83354831412135e-06	0.000702137944497951
HOXA2	-6.30348796991837	2.05237159844935	20.487170843252	6.00322791892116e-06	0.000716385198324592
FBLN5	4.38916123845026	6.10903699352872	20.370991382246	6.37894754798533e-06	0.00075477004800823
HOGA1	4.42898595976697	2.01816428325937	20.3341506851968	6.5029500381414e-06	0.000762976373382607
TIMP3	1.68671551051124	6.35028965914407	20.1894088181739	7.01402039383098e-06	0.000816081272822235
RXRA	1.58972407450305	5.56449288693773	20.1174134500869	7.28305532083262e-06	0.000840380317268306
PPP3R2	-3.46278859978758	0.217752994775848	20.0291774681426	7.62694941435006e-06	0.000872848096091439
S1PR1	3.72162719808799	7.26948958340269	19.8327062929053	8.45239682698482e-06	0.000959450117872862
TNFRSF1A	1.32597452835272	6.61293398860707	19.6060643267301	9.51666556205813e-06	0.00106399272384596
PCGF5	2.71835454275969	5.01850317209177	19.6042331896073	9.52579075209463e-06	0.00106399272384596
RAB36	2.11660492132074	4.76102174236049	19.5450024853615	9.82574407466831e-06	0.00108878602198825
IQCA1	5.55517248676524	0.1103680304458	19.4755138813005	1.0189757721579e-05	0.00112023147487154
ZNF71	-1.43294953614844	6.35289010853226	19.4394254005987	1.03841174035313e-05	0.00112070143275943
CFAP46	-4.76091464386359	0.467793096338307	19.4369721777468	1.03974639176995e-05	0.00112070143275943
FOS	2.65428389488031	6.3253516289208	19.423046564618	1.04735518766718e-05	0.00112070143275943
SOX9	2.65125675762492	7.54083298286624	19.4154844471657	1.05151044042032e-05	0.00112070143275943
RFX2	2.56158770663105	4.28563039473685	19.3129614067212	1.10950627005161e-05	0.0011735550410955
SLC2A12	2.56724939213448	3.5924503988522	19.2709022465436	1.1342179306842e-05	0.00118566708884731
MEGF10	2.42394047718508	7.94715015917976	19.2646446602318	1.13794148335152e-05	0.00118566708884731
ABCA1	1.38497894521563	6.73609607501243	19.2051709687168	1.17394961105723e-05	0.00121412477552452
SYP	-1.4780589595724	7.0123451391473	19.1778902693215	1.19084727158436e-05	0.00122254482396036
OR2L3	3.55197987223606	0.499603454213336	19.1525718156032	1.20674797722167e-05	0.00122982593123861
PACRG	2.90697362130274	4.46963744753731	19.1213628792511	1.22664177589669e-05	0.00124104148370069
PRELP	5.34888895906903	4.20987449066693	19.0922578263219	1.24549117352948e-05	0.00125104660178551
RUNX2	3.43878244157157	1.76349006591697	18.8690156417856	1.40008391775059e-05	0.00139600602119362
GRTP1	2.84126158685419	1.79021312452942	18.8558183712259	1.40980410391277e-05	0.00139600602119362
DNAI1	3.29369348468421	1.71505828957096	18.8069476380433	1.44639280506684e-05	0.00142215044678473
VEGFC	2.60207734293466	4.94709830353539	18.7647576226034	1.47874600229407e-05	0.00144379382405803
UNC5D	5.0175266391597	2.48036577154298	18.6926442408127	1.53573783277846e-05	0.00148902580703144
TTYH1	3.29687310172789	9.87706931906387	18.6598105307862	1.56241253873308e-05	0.00150273508551716
EFHC2	4.16335159568755	2.76383768611747	18.6488706604875	1.57140325516047e-05	0.00150273508551716
LRRN2	1.98932529661749	6.21655046995489	18.5243297011776	1.67749257640886e-05	0.00159327560216466
TTC29	3.85553545239972	2.05055853487619	18.3804959348056	1.80900244998915e-05	0.00170657379775328
AQP1	4.69843872698242	4.88216445392445	18.3357674476031	1.85197315772049e-05	0.00173538585423447
GPC4	1.77963866702291	5.95409734513421	18.3229499636956	1.86447489508562e-05	0.0017354532323457
SLC9A3	5.1600179447896	-0.108839843734119	18.2695116174371	1.91751699034394e-05	0.00177300478272729
NFATC1	1.96478173250401	4.07777549147823	18.1107312978244	2.08423475205144e-05	0.00190731201089366
BLVRB	1.64336470975211	4.88997382144229	18.1053870863982	2.09009266342021e-05	0.00190731201089366
COL5A3	4.98722407107309	-0.343544870567793	18.0627364572082	2.13743967941823e-05	0.00193785277948294
ST5	1.52426537278257	7.64884421494488	18.0296853810038	2.17486997710271e-05	0.0019531541163947
CCBE1	2.56724456955463	2.64031677251373	18.0231969386482	2.18229510211699e-05	0.0019531541163947
CFAP47	3.20658810179951	3.44475288157794	17.9395695097882	2.28030613281993e-05	0.00202787479149247
UBXN10	3.51623840625898	3.22792893629538	17.8930732971585	2.33670033080776e-05	0.00205785400266733
TMEM65	1.50255688266197	6.97152804193685	17.8875473692943	2.34349510402597e-05	0.00205785400266733
RHPN2	2.31693613899155	5.46091974192256	17.8574273507179	2.38088171377187e-05	0.00207761690548018
CYBRD1	2.94328433032513	5.00410351818522	17.8283460167076	2.41754762718265e-05	0.00209650931495181
SMIM18	-1.76347730566976	4.23956896196781	17.7736219659095	2.48808949203922e-05	0.00214109811681154
ATP1A2	3.72797388356232	8.53361979498543	17.7648142938909	2.4996346729715e-05	0.00214109811681154
ENPP2	2.46490594312204	6.12574030844303	17.7444610514278	2.52652024514154e-05	0.0021509314428455
CDH20	2.20996320650955	5.89359326743909	17.6671992195886	2.63125120180671e-05	0.00221769218894533
PLP1	5.00362199773848	7.97340187754384	17.6548251689351	2.64842533661234e-05	0.00221769218894533
HOXC4	7.46794853246306	-0.628021250051396	17.6364704787772	2.67410777717051e-05	0.00221769218894533
PLEKHB1	3.38428605703721	3.33437710731499	17.635088616375	2.67605142095888e-05	0.00221769218894533
PPIL6	1.68453064899971	4.89857400404741	17.6291947004159	2.68435739816474e-05	0.00221769218894533
RTN2	-1.08042141498763	6.40452312318818	17.5384891378428	2.81550071329611e-05	0.00231235417406119
FAM183A	2.33905925490554	3.25898452168286	17.5034453784699	2.8678750169205e-05	0.00233448838051792
ZNF474	3.42546640976988	3.52141541487394	17.4981382097048	2.87589171643806e-05	0.00233448838051792
RHPN1	1.71128596882452	4.84340508338213	17.4294132084103	2.98176077766485e-05	0.00240643606807842
LIX1	3.62438923949867	5.59521617974035	17.3531569597972	3.1038225537613e-05	0.00249055002848364
TEKT2	2.00240310632197	4.28672844888244	17.2257127232062	3.31913518353258e-05	0.0026481008818561
NME5	1.71309229272715	4.72427517255316	17.1510616365107	3.45216413969474e-05	0.00273858612036466
MFGE8	3.47743599648635	7.87288639594362	17.1172012931302	3.51425774087606e-05	0.00277209415695546
MYH14	3.19612350304383	2.63122965032071	17.0937388225422	3.55794084374454e-05	0.00279078483485176
NEBL	3.48154471484049	5.47034414285242	17.0210641213664	3.69674298263384e-05	0.0028834595264544
FANK1	2.50851779256265	2.71789462862996	16.9103416125019	3.91875018394546e-05	0.00302460044500329
MAEL	3.53770198782704	2.4700208484699	16.9092429008485	3.92101905561951e-05	0.00302460044500329
C1orf226	1.84055769440442	4.15134750590623	16.894631160303	3.95131858447948e-05	0.00303122582837925
CD36	4.34796511053387	2.18581515418521	16.85521309934	4.03423673152682e-05	0.00307792422106981
DLK2	-2.1706297744896	3.78398927567736	16.8276552373555	4.09324311090214e-05	0.00310597066926172
DTX4	1.97718690483157	6.52247704686293	16.7550838626998	4.25281621842462e-05	0.00320961189414295
GCNT1	2.85753918465049	2.24890816697609	16.6921255723889	4.39631020115058e-05	0.00330006898002497
HYDIN	2.20608835208522	5.49413032380826	16.3910089815336	5.15290772001339e-05	0.00383347828528294
C1orf194	2.75710934541832	2.97542873810007	16.3877319622479	5.16182436350947e-05	0.00383347828528294
MAF	1.16149715316288	6.44854648732467	16.299484073976	5.40786733722922e-05	0.00398678463605978
PIH1D2	2.03985494708438	3.43487980740382	16.2933637868418	5.42536227511358e-05	0.00398678463605978
ARHGAP29	4.16845443503836	3.41343058854587	16.2639313379799	5.51029368699359e-05	0.00402799583548714
CCDC65	2.17325189954209	3.20612107878566	16.2251594587091	5.62421963151922e-05	0.00408986221329538
MAP3K13	-1.62401862858124	6.66390144022584	16.1704101817855	5.78913903199059e-05	0.00418797715879029
TEKT1	3.52444021113345	2.25781686004074	16.1489822777039	5.85500211719348e-05	0.00421379069898224
NHLH1	-1.28467097911865	9.04615563078396	16.1069092181393	5.98652302746739e-05	0.00428635048766665
B2M	1.34830315762492	5.81602433895769	16.0627103151874	6.12789117536766e-05	0.00436518451992262
SLC26A7	3.33233397247483	0.81845888894307	16.035701986747	6.21592385241318e-05	0.00438506837186821
PIFO	3.25755592213397	4.94349819353881	16.0348813030005	6.21861866229698e-05	0.00438506837186821
SNED1	2.97411236449849	1.1801938575122	15.9914183660952	6.36302596597954e-05	0.00446435017773901
GPR37L1	4.16045671524559	3.18284544256169	15.9595751169074	6.4709629877914e-05	0.00451737926177717
POU3F4	-1.5424316195734	5.79610561006612	15.9474315466203	6.51260866701239e-05	0.00452383294571279
NMB	2.21798607787139	4.78272286178725	15.9214947155693	6.60246258470085e-05	0.00456354369344521
PLEKHG4B	1.95463466575112	4.54301864771537	15.8798692472592	6.7492811644016e-05	0.00464204254272784
FGF1	4.8346201787925	3.23917962225044	15.8610824060844	6.81661612871154e-05	0.00466537227397405
CFAP100	3.98115564535562	2.27523840296787	15.8477189183407	6.86492384751179e-05	0.00467551545165657
DDR2	2.34479050360323	2.26729400621954	15.790783967011	7.07462747577636e-05	0.00479494897168882
LZTFL1	1.30534790067981	5.2996442373566	15.7722670209801	7.14420868683583e-05	0.0048187169896426
SLC25A53	1.81821166867635	4.93305843247065	15.7033598588059	7.40924411842856e-05	0.00497345511449517
FIBIN	6.39577221942004	5.28284797931329	15.6856493385428	7.47894701477039e-05	0.00497485440208563
NPC2	1.300080346238	6.84721443514023	15.6847279013168	7.48259149432734e-05	0.00497485440208563
MAGEA12	6.55113197771109	0.807233980350757	15.617453916314	7.75355889495665e-05	0.00513057769153482
SRRM4	-1.50812967757245	6.6635629653042	15.5610816360489	7.98820466070337e-05	0.00526091101286512
IFIT1	5.76117469932108	5.55322731321495	15.4746738551587	8.36181678986031e-05	0.00546836396986881
EDIL3	-1.20931567077574	6.72979116723612	15.4702220931007	8.38153480555741e-05	0.00546836396986881
CSRP2	1.23815903928929	5.3937742357366	15.4390759436098	8.52080413151786e-05	0.00551531574427407
GRIK1	3.20912538167406	5.70073986633175	15.43648276497	8.53250394472997e-05	0.00551531574427407
TTC30A	1.75518160494435	3.99336047891739	15.3962807158575	8.71596784403924e-05	0.0056079420755058
PKP2	2.59616739409576	1.5327375887759	15.2890447733787	9.22499699186538e-05	0.00590822972479011
SOX1	1.15857509814928	7.75810184884583	15.2035706973728	9.65207409933457e-05	0.00615352778880864
DOK7	-3.34853278911817	-0.559008201611316	15.1917333539026	9.71276849423856e-05	0.0061640760780254
GNG12	2.5745154300978	5.53561138367534	15.1552628040053	9.90219169278946e-05	0.00625585522238581
WLS	2.22360471094374	8.68515806115954	15.1424675735635	9.96952573643729e-05	0.00627002334829448
FAM111A	2.00885536586794	3.89998576643504	15.0702588468452	0.0001035825006355	0.00648528642992309
MT1F	3.28581196646254	2.50619285677712	14.9627903848769	0.000109652230949002	0.00683466271656233
RAB38	2.83735313117328	2.75638022613001	14.8961204770915	0.000113596358519981	0.00704903270069319
CDH1	2.97728884147959	1.00944692364234	14.8703818273264	0.000115156965112276	0.00707175677735016
DMD	1.93797898827268	5.59147607770532	14.857717112798	0.000115932766230112	0.00707175677735016
FAM181A	2.83366047708028	4.79353519409233	14.8555979805648	0.000116063090528078	0.00707175677735016
ADD3	2.26034558178698	6.80699694165709	14.8522847863277	0.000116267143901321	0.00707175677735016
TCIM	2.86668912069265	2.98117789465316	14.8485910120491	0.000116495062225364	0.00707175677735016
PLEKHA7	1.94410679204269	3.41692398934907	14.821669856413	0.000118169828483529	0.00714236859431618
SPATA6	1.88288163256453	5.83449633679252	14.7850874539033	0.000120484535291399	0.00725088397301082
SEC14L2	1.9861454653808	3.57823223602596	14.6566476907571	0.000128978938660101	0.0077287722814263
PCDH10	2.46976939736632	7.14541677124093	14.6364202551442	0.000130370592266682	0.00776564761559941
PCSK9	-2.97294072886907	1.50696106689737	14.6315673284504	0.000130706717495048	0.00776564761559941
NEUROD1	-1.61727746129194	7.25693814617287	14.5835490026134	0.000134079973646786	0.00793230759345943
ZBTB47	2.10055991272489	5.55917152057992	14.5623835742584	0.000135594532170156	0.00798806269265702
CA12	4.25782713250559	7.26653577094605	14.5136786957306	0.00013914551639723	0.00816281386528625
ARMC3	3.77630185656263	3.00207421266494	14.4917391929836	0.00014077553122741	0.00821478946420911
ID4	2.46985632106891	9.12804571660385	14.4859579974638	0.000141208241756925	0.00821478946420911
RIPOR3	4.37720934044276	0.248434874211386	14.4534609875377	0.000143665617548266	0.00832306785148918
CRISPLD1	2.37263342567703	7.56400393973668	14.4184213193471	0.000146363537818025	0.00844432940088955
TANC1	1.44553625063741	4.72563079584254	14.3950020709856	0.000148195117221869	0.00851481574753802
VASH2	-1.32936420717146	6.82547224006704	14.3145511756067	0.000154664701514979	0.00885011705963992
GAS7	3.17561731354849	4.92400641652782	14.2951169170513	0.000156269732265449	0.00890546123220491
THBS2	3.22794838954478	4.08166789356098	14.2800887346237	0.000157522367103262	0.00894035483534858
LYPD1	2.547659683913	6.70617069141433	14.2690437934467	0.000158449431643605	0.00895656260974904
HES2	3.41782535246187	0.911487920972201	14.2514285149967	0.000159939365211165	0.00900432829467052
LRATD2	2.07309446047445	5.10771417095802	14.2224308883616	0.000162422834189853	0.0090878091016226
FAM227A	1.43949826571407	4.60118987679216	14.2167764689762	0.0001629116067285	0.0090878091016226
IFT88	1.35791195496749	5.26746497464933	14.2114327814708	0.000163374880712453	0.0090878091016226
TCTEX1D1	3.83953711035793	2.73324682691155	14.0746134087756	0.000175699287330457	0.0097345771813803
ASIC1	-1.58230732610308	7.38987839145034	14.0386174523667	0.00017909456211527	0.00985217986738912
NOTCH3	1.98937918852354	7.07125834544512	14.0371624782215	0.000179233181945054	0.00985217986738912
SPINK5	2.01140522030184	3.6110121560701	13.9850716794592	0.000184267880820023	0.0100892084392516
KCNH1	2.91374630626561	3.96110843993884	13.9422978310497	0.000188508432355846	0.0102810731740325
LAMB2	1.88900547976321	6.35237011920074	13.9139537881334	0.000191372449699147	0.0103872709838449
CCDC24	1.54361947403974	4.09642044817786	13.9083529110791	0.000191943554922789	0.0103872709838449
DCDC1	2.12037045416123	3.09007253459318	13.8780776055759	0.00019506049651642	0.0104433837605673
SIX3	4.83891462959925	1.75430314406403	13.8766191906626	0.000195211925850123	0.0104433837605673
MOK	1.73986274624806	5.06069794197465	13.8764990418568	0.000195224406353535	0.0104433837605673
DNAH6	2.28259578291044	2.93487693475761	13.862328789885	0.000196701998833242	0.0104822645332432
SPAG8	1.92839873475481	3.42599912047821	13.8374067347285	0.000199328114149742	0.0105818217861547
PLSCR4	4.01582726580538	3.72521211436606	13.7799211661509	0.000205521057946067	0.0108692614054659
HAPLN3	3.82771388466678	3.5153854197686	13.7603040904749	0.000207678482630919	0.0109419131112939
CMTM4	1.12769354196214	5.64260997134063	13.7343689258146	0.000210565817358943	0.0110523306088931
LRRC6	2.09646873823381	3.44514274772734	13.691932467948	0.000215377724019806	0.0112625609841368
SVOP	-1.36779896830756	5.23062096333915	13.6818163569002	0.000216541059663863	0.0112811428172644
ADAMTS16	2.92987439926329	3.32070605417505	13.6223458071632	0.000223509241103325	0.0116008774136975
STOM	3.33805232107171	5.1925856323776	13.5985564715228	0.000226359518862837	0.0117053022309738
MLF1	1.22404897159728	6.32320330338368	13.5276742292976	0.000235071183724099	0.012110936779173
DKK3	2.5033301418462	8.35824622442165	13.4883472328355	0.000240049540681622	0.0122837077835151
SLC9A3R1	1.78952523027209	5.60429057361984	13.4872946933656	0.000240184230403927	0.0122837077835151
C17orf97	1.95342522699653	4.02474974156684	13.4670193344157	0.000242793711640163	0.0123718459924086
ASTN2	2.62041429991961	4.52742525823906	13.4534055136272	0.000244561853575861	0.0124166276350043
ZNF33A	-1.19235349164423	6.07463062245863	13.4232083523313	0.000248530271847389	0.0125422296451491
RBFOX1	3.7120308002144	1.38278025052921	13.420929483641	0.000248832374423886	0.0125422296451491
ZFP36L2	1.77212056994781	6.18194009570501	13.4065743257543	0.000250743920516046	0.0125931173318167
