logFC	logCPM	LR	PValue	FDR
ZNF285	-5.1161172212639	3.05643073840558	47.4083404273478	5.7636929225474e-12	3.44066268871887e-09
CMPK2	7.0704597557236	2.75123092687147	46.9933499630918	7.12279739707226e-12	4.06711731372826e-09
CFAP46	-6.40358459689397	1.89682550220875	45.562458248221	1.47848307041731e-11	8.09038256824605e-09
ZNF560	4.6631250921772	3.28349638963677	42.3698530638765	7.55455718643403e-11	3.96855998117753e-08
CSAG1	7.16583390331329	0.591081979478881	36.0082865478023	1.96480178247108e-09	9.92451608045872e-07
ZFP3	4.62713924890676	1.73623136587972	35.8743910780054	2.10456795339276e-09	1.02367744192249e-06
LHX2	3.39160090261577	3.63708323925746	34.9541661653392	3.37558360353541e-09	1.58326926661538e-06
ZNF229	-4.72365370165371	1.17676595689626	29.7866442570984	4.82303156083607e-08	2.18416805132621e-05
TCERG1L	-6.34315913992058	1.8239962254328	29.5186563394739	5.5381042398491e-08	2.42439743273127e-05
CEBPZOS	1.28117738788433	6.24076761783873	29.1870347961543	6.57174892513915e-08	2.78408963335008e-05
CNTN2	-3.39196376573659	3.21784320764012	29.0116343137597	7.19449118223494e-08	2.95266414675911e-05
AJAP1	6.52836054710527	1.57262408412963	28.3369165462894	1.01933403229038e-07	4.05664055941504e-05
TSPAN33	1.36775474861264	5.58834425127304	27.4093211039931	1.64635776067913e-07	6.35929896205854e-05
CBLN1	2.78608384453524	5.42260008098906	26.9169236998738	2.12390937892145e-07	7.96951482096442e-05
ZNF454	2.74422516958936	3.3292218107816	26.1605957419502	3.14168442162654e-07	0.000114610393081171
ZNF558	-6.87690140721366	0.513723408163498	25.3914594565802	4.67985414950906e-07	0.000161874465437332
EMX2	4.24748000373266	0.953480732982315	25.3898351443915	4.68379630443815e-07	0.000161874465437332
SRY	5.77050825386918	1.45651284281953	25.1814264463017	5.21823387677858e-07	0.000175708435406768
GNG11	-1.64922286296571	5.62495275523246	25.1327357656279	5.35166178045436e-07	0.000175708435406768
INPP5F	1.20208224282362	7.40656655604744	24.3947212826382	7.84834508741482e-07	0.000251395892763461
HIST1H1A	8.4248968911476	5.23003375159981	24.2445746862069	8.48457391126162e-07	0.000265304545658569
DNAH9	3.62645194765598	2.72528918956988	23.8409885371985	1.04630552703555e-06	0.000319561174105997
AEN	-1.22486378710821	6.16974551224597	23.3155820505809	1.37481693654459e-06	0.000410351609719093
PCDHB5	2.35627428088416	5.08766452115509	22.7815903731694	1.81495994855828e-06	0.00052968597787591
HPR	4.53874811272566	0.527217728714037	22.2239575659903	2.42627360381251e-06	0.000692701113888473
VIPR2	4.34201254141115	5.28017530203951	22.0256940016132	2.69024881461499e-06	0.000751724206007205
HTRA1	1.17139609141276	5.52330966714116	20.7943726425388	5.11329877571673e-06	0.00139901985044766
FKBP1B	-1.46329204684614	4.53621904616804	19.1422362975437	1.21330009869406e-05	0.0032510269549053
RXRG	3.8846622231848	1.20119703033923	19.1041846667793	1.23773203186831e-05	0.0032510269549053
CHST15	1.64328640230354	5.05368568801213	18.9502053804167	1.34174835502034e-05	0.00344383289201853
MTLN	-1.52426107622025	4.77392500843355	18.9111017941285	1.36953348043119e-05	0.00344383289201853
GRIK1	2.1260708494108	5.34873664345291	18.8830714446871	1.38980540072323e-05	0.00344383289201853
ZNF730	1.29547382474689	7.23972145405339	18.5893231321069	1.62126034015786e-05	0.00394296519394318
NRG2	2.54400279698656	2.6005585529912	18.3293884567663	1.85818444702467e-05	0.00443700660777726
WNK2	1.7019464364539	6.72713383531998	18.0566403392196	2.14429451407359e-05	0.00502097684398321
COL24A1	-3.73336272730301	1.98674899228244	18.0258899515444	2.17921023457735e-05	0.00502097684398321
MT1F	2.96459921972512	2.64158536878685	17.7059152670848	2.57823605928376e-05	0.00579325190757399
PCDHA6	2.75301063098006	4.13247810044741	17.6880109332176	2.60261830919718e-05	0.00579325190757399
HOXC4	4.11090984848785	0.454409365315747	17.4552632622373	2.94148750323417e-05	0.00642146311536318
STAG3	3.09966983939706	1.14824613073101	17.4288569660613	2.98263344275606e-05	0.00642146311536318
NEBL	3.08583441415593	5.09836820318088	17.2026406169311	3.35969032536429e-05	0.00711658274887246
ZNF502	1.45750762286727	4.26886516576868	16.9568118771937	3.82398639484195e-05	0.00795382610185949
CCDC152	-5.35383738879404	2.25225893196975	16.9311274796574	3.87607454899115e-05	0.00795382610185949
UNC5D	3.96250622837144	1.49205532952873	16.4072988388507	5.10881296236983e-05	0.010322160097662
ABCG1	2.04111723621456	4.44905356510514	15.9776632747134	6.40942676929054e-05	0.0127537881456201
CDKN1A	-2.34593507344729	6.54180083342661	15.9133521493721	6.63092755525075e-05	0.0129976076989714
ME1	-2.63989086851845	1.78600677800589	15.8294650166453	6.93146689052623e-05	0.0133869050990119
RNF182	1.6475923115678	6.2110919826456	15.7966411384201	7.05276018618854e-05	0.0134237535543789
ZNF501	1.31003830035808	4.96136764959057	15.6114795941504	7.77809450917943e-05	0.0145337860878987
MAPK3	-0.879455972294348	5.95780178037757	15.5923226906108	7.85729697891426e-05	0.0145337860878987
LCN9	5.76497875117453	3.6611808656635	15.4661169174113	8.39975915815313e-05	0.0151167016620812
SPATA18	-2.13968683825897	2.39885931675442	15.4654679322404	8.40264388435185e-05	0.0151167016620812
NFATC1	1.59203248913369	3.94878019898662	15.3134706951868	9.10648162930153e-05	0.0161615436807591
EFR3B	1.04146893146643	6.55729481861849	15.238180893869	9.47679532523711e-05	0.0165945004008452
FAAH	2.04703384722009	4.69793690357681	15.0706705806207	0.000103559908701701	0.0178954247497295
PLAUR	2.45715882115776	3.97943722288507	14.7551849046303	0.000122410446937647	0.0208781350601574
FDXR	-1.16972030938276	4.95994493327718	14.7140576065989	0.000125110033139982	0.0210650008362484
PHLDA3	-2.67497003749047	3.48637022336299	14.6563375441355	0.000129000163536042	0.0214450525027701
MNS1	1.86801897727893	5.16535430332037	14.5182094615099	0.00013881127369425	0.0227876057178324
CCBE1	2.69798521463214	2.66405530882113	14.2272609360686	0.000162006490698305	0.0262090734902658
C1orf94	3.42394426758974	1.07749243953804	14.2083291399084	0.000163644561501698	0.0262090734902658
GDF10	1.51487925957573	6.9437489957017	14.1503633826775	0.000168764504517289	0.0267034245521151
PAX2	2.97338365635845	4.3490489216834	14.063007689813	0.000176786841094324	0.0276397807629971
ADAMTS16	2.26520874165272	2.72208307506872	13.9757930125516	0.00018517952106472	0.0285573076869078
TNFRSF10B	-1.40227051879829	6.4481374121176	13.9573571043649	0.000187004375319734	0.0285573076869078
APBB2	0.806068955145782	6.42911612009477	13.5430818980322	0.000233149229448079	0.0351948141418577
GNG12	1.09491632874102	5.78872252436247	13.4469846544477	0.00024540028275417	0.0366232035614831
DGKK	3.45979279102483	-0.013176699632902	13.3832072557969	0.000253887207529295	0.0374640527694633
COLEC12	1.35970221437822	5.2283001101906	13.2748874529198	0.000268985034812142	0.0392508940243095
ZNHIT6	-1.05181238425188	5.33066973349006	13.0706896654813	0.000299952671146008	0.0432887739578079
NOG	2.1396705338394	2.54582137765045	13.0034200891196	0.000310922566585686	0.0443841963801066
TPD52	-1.67657080771053	3.06788400705544	12.8832700232338	0.000331532458411677	0.0468173739389306
PSMG3	-1.21765991768963	6.4082199317898	12.8567773807318	0.00033625917169916	0.0469796989566496
HDAC1	-1.13301850851963	5.81592164347138	12.6715352919804	0.000371264547981797	0.0510109480061727
LHFPL1	3.03806103275621	1.99644207737354	12.6634106708925	0.000372881368201673	0.0510109480061727
INPP5D	-3.12558766902221	0.357907591052925	12.4793639753026	0.000411472270023264	0.0554409563328873
CMBL	-0.995565197557511	5.44119701772888	12.46165809301	0.000415391043155522	0.0554409563328873
TGFB1I1	-1.53908495677469	4.11950730216327	12.4502830707758	0.000417928476125474	0.0554409563328873
RBFOX3	2.8720896287523	2.95268791738502	12.3083653423612	0.000450932718329969	0.0592209938982748
BBC3	-1.32878563306848	5.46259466483386	12.18861551937	0.000480820557655982	0.06252095429402
TIAM2	-1.10190791404105	5.05170613805129	12.0707470544861	0.000512191724027141	0.0659471952122397
UBLCP1	-0.848516058426144	6.40863976922285	12.0431918708367	0.000519818846457903	0.0662794263158412
PITPNC1	1.6079517767351	6.21946559673977	11.8438812534936	0.00057851120762093	0.0725949445254246
RASSF5	2.624481650088	0.210205821768073	11.8377929204319	0.000580405785058218	0.0725949445254246
SFRP1	1.82427278537367	5.99576986842951	11.7953433060796	0.000593790609432191	0.0735684157893676
HS3ST3B1	-2.39730813319653	4.18364216132954	11.660322436214	0.000638472739242569	0.0783650699483426
CAPSL	3.15633744466754	0.766419878917021	11.5466931816803	0.000678698627781069	0.0825310099874887
SLCO1A2	2.02101986446578	2.60899916025006	11.4311994549955	0.000722210481295009	0.0864631739399045
FRMD5	1.39725400277759	4.36172741311389	11.4260821636085	0.000724202324936381	0.0864631739399045
EFEMP1	2.3816477929478	2.83257421864041	11.3627078486489	0.000749334961352687	0.0886578022292328
MMADHC	0.748236715688368	6.15073366021578	11.3280876005194	0.000763434830117166	0.0895195502136494
PLEKHF1	2.54349423404421	0.607734826344246	11.3013197131699	0.000774520189541139	0.0900156960110068
CAT	-1.25536583735073	5.1897039150157	11.2791183259046	0.000783837740191615	0.0902994828240043
CPVL	-1.52874535437411	3.98540910542113	11.2573127539371	0.00079309943880769	0.0905719559118382
TRIL	1.23427807609103	5.28686698613893	11.2141104950549	0.000811777104447939	0.0912570860286442
CILP2	-1.6503132277365	2.99169816206737	11.2113257009196	0.00081299619777289	0.0912570860286442
PTPRM	1.19626494044876	5.79195918656044	11.154110487848	0.000838456838553537	0.0933174039044374
ZNF439	1.25580790854685	4.77329920013806	11.1294600112985	0.000849673235648583	0.0937710807039735
LGR5	-2.21082800212081	2.7266662496702	11.1022907536291	0.000862211526933195	0.0943618665267804
MFGE8	1.24988265251117	8.15535962033798	11.0589732162831	0.000882590069619372	0.0957938461513323
PCDH7	1.35316416498185	6.16199078423171	10.9636137434906	0.000929184323992296	0.0995100868985907
CSMD2	2.63358088445363	4.89336599194616	10.9580396885385	0.000931983605309271	0.0995100868985907
ZNF470	-1.18466802668399	4.26766359603267	10.9339930848997	0.000944157839878696	0.0999969750897332
FAM217B	-1.13143371046002	4.57678452535396	10.7712708655751	0.00103087702735724	0.107503285226769
TIMP3	2.02298624126322	4.93571471619362	10.7703269744434	0.00103140287356833	0.107503285226769
MCF2L	1.36473553424714	4.75111627802016	10.7353669747505	0.00105107156202499	0.108437126892078
SPAG16	-0.807959737152156	6.78437753485707	10.725176315839	0.00105687597975984	0.108437126892078
PLIN4	1.69430637930757	2.88431276171618	10.6502953640917	0.00110053329202285	0.111051104878771
ANKRD18B	-2.47482533248593	2.03840959312899	10.639047278839	0.00110724699654989	0.111051104878771
ARMH4	0.815052893404493	6.05366448021452	10.6382564018935	0.00110772060756255	0.111051104878771
FBXO17	-2.25637333295816	1.97726891908748	10.6118287116814	0.0011236650411583	0.111796158981302
CFAP126	2.16925716446974	3.13173592874055	10.5651084723385	0.00115242271883918	0.113795244861015
TUBGCP5	-0.884554183802434	5.1789755703438	10.4350001602681	0.00123649537326142	0.120766085435501
SPINK5	2.29501886536831	2.82710257605063	10.4276756467851	0.00124140878198375	0.120766085435501
FGFBP3	-1.62939457960354	7.21111229721043	10.4008332335236	0.00125958463866547	0.121407405090801
IL1RAPL2	2.35851061322519	0.373270733500428	10.3907377545263	0.00126649010107666	0.121407405090801
PROSER2	-2.93434294775417	0.790276039661522	10.3288705358387	0.00130965325199419	0.123816921315061
VGLL3	-3.21806709099568	6.80111378909733	10.3081383855434	0.00132444820663467	0.123816921315061
FZD7	-0.785241832091399	6.48029824087958	10.2981894849585	0.00133160793882319	0.123816921315061
TNIK	0.884650884323206	7.32505183018911	10.2957274572619	0.00133338577783057	0.123816921315061
RASSF4	1.54363997676072	4.79164221043391	10.2882980487528	0.00133876515851204	0.123816921315061
TMEM132E	2.43080732201502	3.60468590629198	10.2743513209152	0.00134892291136954	0.123883948216896
PMEPA1	1.08030840257178	4.92917291118468	10.207922985309	0.00139838575731552	0.127534723269617
SALL3	3.9673180788419	5.82939149717217	10.1124741087945	0.00147269130369549	0.132699103642975
SALL4	-3.07597837560387	4.29167012272652	10.1010245856861	0.00148186912734037	0.132699103642975
ANXA1	2.27375632091769	0.871816856928839	10.0967323852941	0.00148532462008051	0.132699103642975
CYP7B1	-1.06756148316661	4.95619666880987	10.0779096647812	0.0015005747160609	0.133155728013701
ZNF512	0.752263231325423	6.88801206030746	10.0286811070964	0.00154121353430709	0.135844009033926
CRTAC1	2.08398100942741	4.98841628400076	9.98120053962176	0.00158146539416212	0.137767683310377
CFAP45	2.05282700051478	1.37260039242785	9.97822987927473	0.00158401889742381	0.137767683310377
TACR1	3.46535229498398	1.5993334846591	9.93227012304346	0.00162406113988909	0.14032101940897
RASGRP1	2.46735096016371	3.95827726677994	9.7888898989903	0.00175569422975672	0.15070282561696
MAP3K13	-1.90121499137158	4.46940476337937	9.71606935644887	0.00182663764179073	0.155774234737907
PLEC	0.773444000251809	5.86256622222638	9.65405658313476	0.00188933898421366	0.160081863739858
ARRDC4	-1.19407423010498	6.32076214306218	9.60071128199979	0.00194502013434802	0.163743265540978
C8orf88	-1.65080080437556	3.09653065337289	9.54045030537637	0.00200992425495575	0.168129523823783
MYCN	-0.958871167552082	6.59017739166935	9.49638601215472	0.00205877004780015	0.171125487580755
TIMP1	-1.88041330404401	5.56130068233496	9.48130900064496	0.00207575807008896	0.171275174212886
ZNF354C	0.823266245593693	5.83938589763975	9.47170443237484	0.00208665406792521	0.171275174212886
PRRX1	1.94996699795588	1.38675684920423	9.42777437101023	0.00213723513561717	0.174337323205344
ZNF585A	-1.10328445512357	4.44304930045575	9.40418044747731	0.00216491265430029	0.174469487796312
APCDD1	1.18845366782598	8.28702700799048	9.40374658478071	0.00216542499891867	0.174469487796312
ID4	0.899389033211647	9.09300048749502	9.32983829995183	0.00225452248251454	0.179681875005723
SNCA	-1.09703822621281	4.66143836729081	9.32743455588149	0.00225748186826653	0.179681875005723
SLC25A18	2.43366599295689	1.26475712205192	9.30922333740541	0.00228003113920203	0.180383427416507
CYP26A1	-3.14252625539487	5.29715454383221	9.28017495914781	0.00231647302008269	0.181136865720888
NTS	2.03691565070393	0.938533974056	9.27964800197189	0.00231713952951414	0.181136865720888
C10orf105	2.82874384725126	0.581783669834735	9.24372949169394	0.00236303189397071	0.183631348304837
FBXL7	0.721378139212835	5.75626121244096	9.13456960864927	0.0025082445765728	0.193394705919299
NDRG2	2.13838808069794	6.35620437240744	9.11888019385295	0.00252984775224563	0.193394705919299
PRLR	2.58130001571483	1.77096023036053	9.11671219447331	0.00253284774370817	0.193394705919299
SYTL2	-1.20491789993056	4.46829227737997	9.09098787728941	0.002568720869171	0.195000064594351
KCNB2	1.88853322361147	3.41427183271696	9.06438018005728	0.00260636868704465	0.19672091935033
APOE	1.67169886369824	4.45498622647229	9.03853220146073	0.00264347796351994	0.198359669331689
HECW2	0.993748259182262	5.24420180237111	9.02831887035125	0.00265828841866879	0.198359669331689
DRAM1	-1.54431944774869	2.75274400350408	8.92675407865054	0.00281023333718808	0.208512962809554
MUC19	-3.00475307933345	-0.1120016397427	8.89731349560147	0.00285590527737981	0.210711258470949
ADCY8	2.27340595049299	3.49239426384713	8.82611263079239	0.00296950282004306	0.217868606344277
EDNRA	2.3790357615823	0.677950270139633	8.81482263866776	0.00298793252651329	0.218002877059439
SLC1A6	1.21776377747298	3.56191890606941	8.7349967072624	0.00312159879620488	0.226496999947838
TMEM65	0.807249412055913	6.9468232364536	8.70621591071639	0.00317126817060746	0.228836620244988
FJX1	1.02102587125339	6.71036249454417	8.62984664164935	0.00330699412815839	0.237326523962318
KCNQ4	-1.99360396588628	1.55001761878976	8.5618740445181	0.00343275875613756	0.242066152817007
CST3	1.7476853021856	7.92220700259412	8.55999989300128	0.00343629441448569	0.242066152817007
NECTIN1	0.721295550025677	6.65029730128091	8.55765490007416	0.00344072354773031	0.242066152817007
ASCC3	-0.738861734181939	6.48695275180529	8.55446097754808	0.00344676544405546	0.242066152817007
COL13A1	2.88378470887029	0.598296393825414	8.5348962476817	0.00348401189337835	0.243380469126265
NPTX1	1.08832647728442	4.85797066116743	8.51202617426001	0.00352807007449587	0.245154202583885
PRKD1	0.995612477822071	5.00200008523635	8.44645692333151	0.00365755306627018	0.252813917996454
BCOR	0.924210637404615	8.09166821588658	8.42394592498218	0.0037031126040889	0.254622920573296
SAMD5	1.86312717274655	3.42638198718363	8.41240961854417	0.00372668395626888	0.254909064571246
SSTR2	2.0885625057313	4.37739753628496	8.39010229069847	0.00377269677506591	0.25671930956964
ZNF71	-0.827292873912156	5.68881298343894	8.36175678260244	0.00383199920284382	0.258364871906021
SLC5A12	2.13408948220163	0.188361964212509	8.3597537326469	0.00383622554036961	0.258364871906021
BAX	-0.734423024568356	7.510865981483	8.27723590516397	0.00401451957895396	0.268993294032665
HYLS1	1.2625815822471	3.94520623522255	8.2584591674139	0.00405625413004252	0.270410078628672
MT.ATP6	0.746756228997476	11.6420916263996	8.23070393061471	0.00411875514094797	0.273189955889241
NGEF	1.58479998564778	2.77862285224835	8.19680596420686	0.00419642013447705	0.276942641337121
SPIDR	-0.878792051973034	5.25424852960971	8.14824698521404	0.00431028077579032	0.283034587142271
FOXJ1	1.00873059272631	5.96312439244155	8.12530667271064	0.00436515995767149	0.28521216778159
VSTM2B	2.05755350166658	2.73421677443567	8.10319471842376	0.00441873082649648	0.287283128437516
PCDHA2	1.42975250907417	4.00423959223177	8.07747665761818	0.00448188103803027	0.287793526419274
ZNF280D	0.626722864761271	6.08608547371293	8.07310070508355	0.00449271724010185	0.287793526419274
AGT	4.47033954160636	3.59899548118368	8.07066981321243	0.00449874839716562	0.287793526419274
SLC25A53	1.40105064008426	4.68779405704797	8.06444246347834	0.00451423638486031	0.287793526419274
LURAP1L	2.0286388453418	2.45223571542223	8.04984234584187	0.00455076144218198	0.288565199070936
VWA5B1	2.24773145736597	0.392198339591094	8.04208682421017	0.00457028564735816	0.288565199070936
GALNT16	0.738304600435858	6.9966733287194	8.02907384280853	0.00460323714399535	0.289255088096129
ITPR2	2.22990574250034	4.3154157358522	8.01782526620778	0.00463191573965158	0.289671187661163
DISP3	0.974313614002059	5.69698402226368	8.00306457557994	0.0046698248584096	0.290027792394228
CCDC88C	0.752624228309628	5.9962795970527	7.99100497535381	0.00470103137552706	0.290027792394228
SELENOP	1.5685372739141	5.83639382639711	7.98991219640222	0.00470386962460753	0.290027792394228
KLF15	1.25655379612488	4.79301196605377	7.93865219943913	0.00483898626887992	0.296964517145795
LYPD1	1.52154540449789	6.79837393588435	7.92026236615776	0.0048884182872409	0.298602778448069
TACR3	-2.71260449025012	2.52053010028385	7.89613010965541	0.00495406752880142	0.30121189285069
CCDC125	-1.43019183225898	2.93561292628744	7.86200369240085	0.0050484415781619	0.305535406663596
ST6GALNAC5	0.77205905616686	5.67328451751074	7.83737108692142	0.00511769796896854	0.308306089112219
HIST1H1D	0.689540207817116	8.33457203060164	7.82045989483533	0.00516580491360534	0.308972777848412
AC099489.1	-2.25760445549732	1.0720155486198	7.81696032480161	0.00517581749232092	0.308972777848412
TRIM58	2.01703032186236	0.719425574756766	7.79683287530004	0.0052337891785842	0.310209451896091
TRNT1	-0.959450254599597	5.3550237483776	7.79338877539559	0.00524377509487034	0.310209451896091
ZNF311	1.6152590025382	2.48464949096577	7.72865037280147	0.00543513610641349	0.320088082894746
ARHGAP31	2.00456755491914	3.79355442512385	7.68347257365364	0.00557288274520579	0.326735129878516
ABAT	0.667490320491222	8.6033514605216	7.67088235351061	0.00561190080192948	0.327560414363288
LRRN2	0.913659710131244	5.63413821093698	7.61222606455743	0.00579738709598253	0.336889755449286
HAPLN1	2.98302662938986	0.535879834572989	7.55443376275708	0.00598626049563651	0.346332859423763
ZNF493	1.01493158407269	5.68790372703354	7.54401476567084	0.00602097350341247	0.346813355352263
BARHL2	2.47565909953161	1.68052783337952	7.5335160561178	0.00605615986978417	0.347316801615177
MSX2	2.36367044922243	5.75959134178621	7.51399575914889	0.00612214082126938	0.348892090386165
WSCD2	1.94740496938216	3.06261401990314	7.50440212212439	0.00615483686919694	0.348892090386165
SPTB	2.94326875089972	1.88561593069694	7.50191965273989	0.00616332635114522	0.348892090386165
NELL1	1.82750001783697	3.53030635562129	7.4847695272048	0.00622230328230627	0.350718922774799
MT2A	1.57014354040011	6.23289748238818	7.40284894497783	0.00651206633004775	0.365482765438107
ATP2B4	0.730095276363176	8.04656420404211	7.37968291312883	0.00659647994817822	0.368644983657126
WNT5B	1.44957163894215	3.04292277723559	7.36610953777212	0.00664645760571499	0.369864100575657
ADORA1	1.31480731112696	2.80445605901544	7.35808645806799	0.00667618052718117	0.369950543727723
PRKCA	0.871371691365152	5.07261624525988	7.33581606770302	0.00675939849364306	0.372988153012665
MT.CYB	0.820933197189527	10.4222318686365	7.31730512459643	0.00682937434317946	0.375099762977813
GAS2L1	1.27604975110941	3.534440157423	7.31063003281644	0.00685478893738484	0.375099762977813
WDR76	-0.803985715500701	6.67877670105953	7.29841467246866	0.00690154785614249	0.376091402467715
EEPD1	1.24358125414379	4.2104013223516	7.27800895977253	0.00698038643011694	0.378815764407958
RGS3	-0.718294114773376	6.15244154578057	7.16054810877054	0.00745244207239669	0.402769225254262
PTPRT	4.21471583569164	7.37083908001632	7.13635144260162	0.00755366923477311	0.406409487680801
DRC1	1.3944086945494	2.45192872448088	7.1297122879092	0.00758168921661434	0.406409487680801
STAT4	2.06497789039877	0.720523925835857	7.1060522378505	0.00768241142147836	0.410134590236892
ARMC2	1.05198880144679	3.7804726818376	7.09093117810652	0.00774749819654287	0.411061057321857
MYRF	-1.96244006777322	1.94660847037035	7.08749547568987	0.00776236520336713	0.411061057321857
ATOH1	2.85128054877876	3.81124507902715	7.07957170077822	0.00779676436225647	0.411224523572346
ELN	1.66149988698863	5.60835209280276	7.06533072701898	0.0078589804553707	0.412847961281533
MT.ND2	0.894014238487799	9.22170596481467	7.03698336730926	0.00798434019288346	0.41776230977346
FUOM	-2.15437651467735	2.23212828640421	7.01040588288563	0.00810373062338161	0.421301160299903
SYNPO2	2.72438337446895	1.39715595010746	7.00766766959925	0.00811613443660059	0.421301160299903
LGALS1	2.67307451455515	7.33764129157005	6.98103756966475	0.00823778357827116	0.425932329659194
AK1	0.704118899877768	5.94747264515499	6.96842779358222	0.00829603555517767	0.427262097828032
PLCB1	1.13402185154264	5.56148740407731	6.94569098338569	0.00840213757499766	0.429820503493163
ADHFE1	1.728919126394	2.73509386050398	6.94376941878253	0.0084111680040922	0.429820503493163
COL14A1	-3.2652994997773	2.94961099397407	6.92830738148173	0.00848419457316738	0.431128032135269
ENO4	1.73331881206512	1.69306975305135	6.92447166229466	0.00850241074568145	0.431128032135269
BOK	1.50526120953114	2.8153260774967	6.89846232183392	0.00862699192455913	0.43576263440475
FAM189A1	1.49661360357391	2.62646507092922	6.88648414565471	0.00868499253315653	0.436976188326849
FSCN1	0.605805975029662	8.06738362780332	6.87979349932141	0.00871756349209125	0.436976188326849
TFPI2	-2.74192468632156	3.81615496782769	6.85807235974104	0.00882416935551817	0.4406380842054
COL9A3	2.36522040687622	1.86398481750894	6.84115598888981	0.00890811750834746	0.442725285649404
NT5E	2.41801492863574	1.07392587232845	6.83609543970067	0.00893338922539344	0.442725285649404
HEY1	2.30724887421706	4.55023549806561	6.81225768520371	0.0090534227775686	0.446987223074468
RASD1	1.5282994664663	3.16830017247389	6.75670507777812	0.00933960572982284	0.459389670598365
BCAR3	1.14567695565632	4.09384373793109	6.72009129180475	0.00953327470749456	0.467166032587784
MGMT	-0.94913749327272	5.18763850586362	6.71011452030457	0.00958675678891334	0.467186680087775
ASIC2	2.35935092598613	0.922436401459472	6.70675353279119	0.00960484303842985	0.467186680087775
ADD3	0.656040029585724	7.60374655499597	6.6662011669422	0.00982584067486433	0.476172566726912
MKX	3.27352814410012	1.24091135455124	6.65643473114971	0.00987983894658003	0.477029135608219
SPTSSB	2.89436349596245	2.67044600382349	6.63883009214163	0.00997794381815458	0.480001231369319
LIFR	0.79859940956583	7.26216581081987	6.63168641865508	0.010018037416887	0.480171114583859
IFIT1	2.76893783910086	4.93022099943334	6.57896329457926	0.0103190975785051	0.49280257635821
AGMO	2.72156977137227	0.0881192124352755	6.55775249833382	0.0104428177847616	0.496904079591574
TRPC6	2.76685194285775	0.602951926176535	6.54966460282483	0.0104903932137203	0.497365826988407
GPER1	2.70130230512	1.51919442162599	6.49012868245345	0.0108475124961219	0.512447415868953
PCDH18	-1.08654493982899	7.3383404007475	6.47367742599609	0.0109483755696598	0.515329934973726
NTRK3	1.3998884200002	5.44263048517863	6.46639579805932	0.0109933261096362	0.515329934973726
MT.ND4	0.800112844396978	11.220502797773	6.46108210780108	0.0110262477520458	0.515329934973726
GFRA2	2.52214839655481	3.7922318363664	6.44445321700001	0.011129929274923	0.518331067970084
CRABP1	-2.97910667819322	9.6208638599876	6.42896520038535	0.0112273972138334	0.521022641728881
ARHGAP18	1.30371869272602	4.02812571447741	6.40579716126783	0.0113748344461627	0.525926093377586
PPARG	2.31162630143784	0.535593683793982	6.3998263190841	0.0114131528677844	0.525926093377586
IL17RB	2.39756487273248	4.25546436263059	6.38563276185708	0.0115047740381233	0.527041349277144
RBP7	-2.66110349833991	-0.323739505133385	6.38365242480147	0.0115176172422554	0.527041349277144
FIBCD1	1.98852746464786	3.00656226265022	6.34577057742251	0.0117661486760024	0.53560171521968
